170,4,2,20,5.6838,2.8776,30.7727,30.7727,5.0024,11.3335,30.7727,13.1205,30.7727,30.7727,6.8882,16.1313,3.1986
171,4,2,21,5.661,2.8673,13.8965,13.8965,3.1049,7.1955,13.8965,4.9712,13.8965,13.8965,3.7072,9.4757,3.9463
172,4,2,22,5.6424,2.8625,30.7779,30.7779,5.3099,11.5018,30.7779,12.9643,30.7779,30.7779,6.9083,16.254,3.1969
173,4,2,23,5.6401,2.8592,13.8873,13.8873,3.4441,7.5133,13.8873,4.7476,13.8873,13.8873,3.6955,9.7395,3.9428
174,4,2,24,5.6174,2.8584,30.7203,30.7203,5.5491,11.6315,30.7203,12.9054,30.7203,30.7203,6.9281,16.3325,3.198
175,4,2,25,5.5951,2.8574,13.7979,13.7979,3.643,7.5375,13.7979,4.6574,13.7979,13.7979,3.6638,9.7335,3.9463
176,4,2,26,5.5713,2.8585,30.6801,30.6801,5.7521,11.654,30.6801,12.7991,30.6801,30.6801,6.8492,16.3342,3.1994
177,4,2,27,5.5615,2.8632,13.7565,13.7565,3.7981,7.557,13.7565,4.5131,13.7565,13.7565,3.5234,9.7338,3.9479
178,4,2,28,5.5628,2.8647,30.6351,30.6351,5.9102,11.675,30.6351,12.6051,30.6351,30.6351,6.6076,16.3303,3.201
179,4,2,29,5.5395,2.8694,13.7008,13.7008,3.8941,7.6785,13.7008,4.3316,13.7008,13.7008,3.3141,9.8143,3.9488
180,4,2,30,5.5184,2.8757,31.9567,31.9567,8.9,16.9465,31.9567,12.9436,31.9567,31.9567,7.3332,18.8,3.1485
181,4,3,1,3.5423,2.7473,51.9856,51.9856,13.5311,36.5302,51.9856,20.6543,51.9856,51.9856,14.6259,39.4252,2.2184
182,4,3,2,3.5069,2.7025,52.0706,52.0706,14.497,39.6165,52.0706,20.679,52.0706,52.0706,14.5788,39.4906,2.2135
183,4,3,3,3.4675,2.6669,52.0578,52.0578,14.1902,38.9637,52.0578,20.6834,52.0578,52.0578,14.5933,39.5428,2.2144
184,4,3,4,3.4362,2.6317,52.1679,52.1679,14.6341,40.1148,52.1679,20.7517,52.1679,52.1679,14.7584,39.9294,2.21
185,4,3,5,3.3991,2.5952,60.0088,60.0088,16.1502,43.5815,60.0088,23.9108,60.0088,60.0088,18.4337,48.671,1.8597
186,4,3,6,3.3594,2.5569,60.4072,60.4072,16.1453,43.5985,60.4072,24.0612,60.4072,60.4072,18.5414,48.9389,1.8418
187,4,3,7,3.3324,2.5173,60.5431,60.5431,16.1335,43.5572,60.5431,24.0987,60.5431,60.5431,18.5604,49.0081,1.8355
188,4,3,8,3.2975,2.4779,60.6357,60.6357,16.0465,43.113,60.6357,24.1265,60.6357,60.6357,18.5613,48.8923,1.8343
189,4,3,9,3.2672,2.4383,60.7008,60.7008,16.0306,43.0633,60.7008,24.1457,60.7008,60.7008,18.5686,48.9131,1.8315
190,4,3,10,3.2364,2.3989,61.8488,61.8488,16.1259,43.2122,61.8488,24.6028,61.8488,61.8488,18.9081,49.6717,1.7803
191,4,3,11,3.2063,2.3596,61.881,61.881,16.1506,43.4745,61.881,24.6128,61.881,61.881,18.9161,49.7974,1.7764
192,4,3,12,3.1784,2.3218,61.8959,61.8959,16.1509,43.4398,61.8959,24.6176,61.8959,61.8959,18.9177,49.7933,1.7758
193,4,3,13,3.1505,2.2846,61.9069,61.9069,16.1436,43.4122,61.9069,24.6205,61.9069,61.9069,18.9175,49.7897,1.7754
194,4,3,14,3.1259,2.2486,61.9164,61.9164,16.159,43.3962,61.9164,24.6243,61.9164,61.9164,18.921,49.7897,1.775
195,4,3,15,3.0984,2.2134,61.915,61.915,16.1535,43.3651,61.915,24.621,61.915,61.915,18.9173,49.7788,1.7751
196,4,3,16,3.0706,2.1795,61.9062,61.9062,16.1346,43.3161,61.9062,24.6128,61.9062,61.9062,18.9084,49.7574,1.7755
197,4,3,17,3.0514,2.1461,61.903,61.903,16.117,43.28,61.903,24.6079,61.903,61.903,18.9032,49.7441,1.7758
198,4,3,18,3.026,2.1143,61.9039,61.9039,16.1065,43.2642,61.9039,24.6057,61.9039,61.9039,18.9004,49.7401,1.7757
199,4,3,19,3.0008,2.0835,61.9009,61.9009,16.095,43.2471,61.9009,24.6015,61.9009,61.9009,18.8962,49.7341,1.7758
200,4,3,20,2.9806,2.053,61.903,61.903,16.0873,43.2326,61.903,24.5987,61.903,61.903,18.8929,49.7315,1.7757
201,4,3,21,2.9592,2.0242,61.8715,61.8715,16.0721,43.1754,61.8715,24.5801,61.8715,61.8715,18.879,49.697,1.7772
